Date,Amount,Currency,Description,DebitAccount,CreditAccount,DebitSubAccount,CreditSubAccount,Type,GroupTag,GLinkDrive,ID
2009-03-12,1.07,$,"JCPenney eBill Reference ID:  121295678 ",DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card ACH Payment,,,5217
2009-03-12,251.00,$,IRS Federal Tax return for 2008,BankAsset,DigitalPay,CEFCU Checking - Dinesh,Caterpillar Inc,CEFCU Checking A/c [D] - ACH Deposit,,,5218
2009-03-12,"511,575.00",INR,"SBI Remit Express Credit to SBI Kuzhithurai NRE A/c ",BankAsset,DigitalPay,SBI Kulithurai NRE,Other Bank,SBI NRE A/c - Credit,,,5219
2009-03-12,10.00,INR,SBI - Train Ticket - Transaction Charges,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5220
2009-03-12,10.00,INR,SBI - Train Ticket - Transaction Charges,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5221
2009-03-12,6.62,$,Cat India Move Rental Car - Hucks Peoria,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5222
2009-03-13,"5,000.00",$,"Sebi CEFCU Checking to Dinesh Checking Transfer - for Oor ",BankAsset,BankAsset,CEFCU Checking - Dinesh,CEFCU Checking - Sebina,CEFCU Checking A/c [S] -> Checking A/c [D],,,5223
2009-03-13,623.00,INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5224
2009-03-14,1.00,$,USPS - Post Office - Change of Address to Mahi Home,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5225
2009-03-14,10.80,$,Dollar Tree Stores - Oor Shopping,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,5226
2009-03-14,10.00,INR,SBI - Train Ticket - Transaction Charges,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5227
2009-03-14,157.20,$,Amazon.com - Moving to India Shopping,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5228
2009-03-15,"10,000.00",$,SBI Remit Express Transfer to SBI Kuzhithurai NRE A/c - Confirm No GR00433233,DigitalPay,BankAsset,SBI,CEFCU Checking - Dinesh,SBI Remit Express Transfer,,,5229
2009-03-15,10.29,$,Sam's club - 3 Meat 16 Inch Pizza + drink,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,5230
2009-03-15,68.00,$,"Walmart  - Grocery , Oor Shopping",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5231
2009-03-15,268.37,$,"Sam's club  - For Oor Trip ",DigitalPay,BankAsset,Other Expense,CEFCU Checking - Sebina,CEFCU Check Card [S] - Payment,,,5232
2009-03-16,"1,115.81",$,Chase - Washington Mutual - Providian eBill Confirmation Number: 673168114,DigitalPay,BankAsset,Vendor Bank,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - Credit Card ACH Payment,,,5233
2009-03-16,-646.25,$,Dell Online - Optiplex 755 Desktop Core 2 Duo E6750/2.66GHz  - Online purchase - Return,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5234
2009-03-17,100.00,$,"Associates in Dentistry - Dinesh - Type 2 cleaning on  Dec 12, 08 - 3 moths followup - Insurance did not pay ",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5235
2009-03-17,189.15,$,"Walmart  - Grocery , Oor Shopping",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5236
2009-03-17,6.65,$,Dinesh lunch CAT AC Bldg - Taco Salad,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,5237
2009-03-17,14.00,$,"Great Clips - Dinesh haircut (Tip $2.00) ",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5238
2009-03-17,"253,875.00",INR,Money 2 India from CEFCU Checking A/c  - USD5000@50.78A04883298 FCST 25,BankAsset,DigitalPay,ICICI Ngl NRE,CEFCU,ICICI NRE A/c - M2I Deposit,,,5239
2009-03-17,"1,397.00",INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5240
2009-03-17,241.00,INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5241
2009-03-18,18.35,$,Target - Chrome 3 Tier rack,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5242
2009-03-18,2.16,$,Dollar Tree Stores - dish cleaning liquid,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,5243
2009-03-18,4.88,$,"Walmart  - Grocery ",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5244
2009-03-18,"2,000.00",$,Venkat Family - Home Loan Downpayment - Refund,BankAsset,DigitalPay,CEFCU Checking - Dinesh,Vendor Bank,CEFCU Checking A/c [D] - Check Deposit,,,5245
2009-03-18,7.53,$,Home Depot Peoria - Leaves Rake,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5246
2009-03-18,31.91,$,"Trefzger's Bakery  - 5 Coffee cake Dinesh Birthday, Sebi sendoff",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5247
2009-03-18,10.00,INR,SBI - Train Ticket - Transaction Charges,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5248
2009-03-18,10.00,INR,SBI - Train Ticket - Transaction Charges,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5249
2009-03-19,"5,000.00",$,"Money to India - ICICI NRE Account  - Tracking No. & Date:   M2A04916430  20-Mar-2009 ",DigitalPay,BankAsset,ICICI,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - M2I Transfer,,,5250
2009-03-19,5.82,$,Dinesh lunch - Culvers Buger,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5251
2009-03-19,1.00,$,USPS - Post Office - Change of Address to Mahi Home,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5252
2009-03-19,22.79,$,Cat India Move Rental Car - Shell Peoria,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5253
2009-03-20,8.19,$,"Comcast CableTV eBill Final Closing Mar 19, 09 Confirm: 994366 : Authorization number:  03300B Tracking number: 58154935",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5254
2009-03-20,32.06,$,"OSF System Laboratory  payoff 2 bills ($10.43, $21.63)",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5255
2009-03-20,32.98,$,Renalcare Associates - Illinois Kidney Disease & Hypertension - Bill,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5256
2009-03-20,"497,575.00",INR,"SBI Remit Express Credit to SBI Kuzhithurai NRE A/c ",BankAsset,DigitalPay,SBI Kulithurai NRE,Other Bank,SBI NRE A/c - Credit,,,5257
2009-03-20,15.66,$,Couri Teverbaugh - Blood draw + Lab,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5258
2009-03-21,7.68,$,"KFC - Buffalow, BBQ Boneless chicken wings",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5259
2009-03-22,"9,000.00",$,"SBI Remit Express Transfer to SBI Kuzhithurai NRE A/c - Confirm No GR00440871 ",DigitalPay,BankAsset,SBI,CEFCU Checking - Dinesh,SBI Remit Express Transfer,,,5260
2009-03-22,60.24,$,SBC eBill Confirmation : 2C97ONL1E018J3M,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - ACH Payment,,,5261
2009-03-22,2.14,$,Bath & Body Works - Body spray (Total: 10.80 paid 8.66 with credit card),DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5262
2009-03-22,6.48,$,Gordmans - Sebi dress,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5263
2009-03-23,"5,000.00",$,"Money to India - ICICI Res Saving Account  - Tracking No. & Date:   M2A04924881  23-Mar-2009 ",DigitalPay,BankAsset,ICICI,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - M2I Transfer,,,5264
2009-03-23,16.67,$,Walmart - Groceries,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5265
2009-03-23,2.38,$,"Walmart  - Grocery ",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5266
2009-03-24,23.48,$,Walmart  - Gift for Rosborough & Renal Care Nurse,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5267
2009-03-25,6.05,$,Trefzger's Bakery  - 1 Coffee cake CIV&T US Potluck,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5268
2009-03-25,10.81,$,AirTel CallHome - Recharge,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5269
2009-03-26,113.20,$,"Sam's club  - For Oor Trip ",DigitalPay,BankAsset,Other Expense,CEFCU Checking - Sebina,CEFCU Check Card [S] - Payment,,,5270
2009-03-26,8.03,$,Walmart  - Medicines,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5271
2009-03-26,"250,575.00",INR,Money 2 India from CEFCU Checking A/c  - USD5000@50.12A04916430 FCST 25,BankAsset,DigitalPay,ICICI Ngl NRE,CEFCU,ICICI NRE A/c - M2I Deposit,,,5272
2009-03-26,26.04,$,Cat India Move Rental Car - Hucks Peoria,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5273
2009-03-27,207.36,$,"Check Deposit - Mahendra bed $100, State farm refund $107.36",BankAsset,DigitalPay,CEFCU Checking - Dinesh,Vendor Bank,CEFCU Checking A/c [D] - Check Deposit,,,5274
2009-03-27,17.27,$,Gordmans - Sebi dress,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5275
2009-03-27,124.51,$,"Walmart  - Grocery , Oor Shopping",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5276
2009-03-27,24.27,$,"Walmart  - Grocery , Oor Shopping",DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5277
2009-03-28,500.00,$,Lufthansa - Extra Baggage 2 bags - Cat Moving Expense,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5278
2009-03-28,82.00,$,Peoria Charter - Return to India - Cat Moving Expense 70 + 12 additional bags,CashPay,CashAsset,Other Expense,Cash,CASH - $,,,5279
2009-03-28,730.11,$,Cat India Move - Hertz Rental Car 10 Mar to 28 Mar,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5280
2009-03-28,6.52,$,Cat India Move Rental Car - Hucks Peoria,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5281
2009-03-30,"1,517.00",INR,Ponnusamy Hotel Adyar,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5282
2009-03-30,"1,599.00",INR,Sebi Appa Sony Ericsson 1/2,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5283
2009-03-30,"4,694.00",INR,Sebi Appa Sony Ericsson 1/2,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5284
2009-03-30,"2,205.00",INR,Univercell Velachery - Nokia 3600,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5285
2009-03-30,177.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5286
2009-03-30,393.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5287
2009-03-30,637.00,INR,"Hotel Saravana Bhavan Ascendas ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5288
2009-03-30,"251,925.00",INR,Money 2 India from CEFCU Checking A/c  - USD5000@50.39A04924881 FCST 25,BankAsset,DigitalPay,ICICI Ngl Joint,CEFCU,ICICI Res A/c - M2I Deposit,,,5289
2009-03-30,"454,925.00",INR,"SBI Remit Express Credit to SBI Kuzhithurai NRE A/c ",BankAsset,DigitalPay,SBI Kulithurai NRE,Other Bank,SBI NRE A/c - Credit,,,5290
2009-03-30,534.00,INR,SBI - Train Ticket - Booking Refund,BankAsset,DigitalPay,SBI Kulithurai NRE,Other Bank,SBI NRE A/c - Credit,,,5291
2009-03-31,165.00,INR,Baskin Robin Ice Cream,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5292
2009-03-31,427.50,INR,"CeeDeeYes Super Shoppe Velachery ",DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5293
2009-03-31,874.00,INR,Hotel Anjappar Velachery,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5294
2009-03-31,538.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5295
2009-03-31,457.00,INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5296
2009-03-31,865.00,INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5297
2009-03-31,221.00,INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5298
2009-04-01,195.36,$,CILCO eBill Tracking Number :   8T3WH-QM6FW- final pay,DigitalPay,BankAsset,Other Expense,CEFCU Checking - Dinesh,CEFCU Checking A/c [D] - ACH Payment,,,5299
2009-04-01,60.00,INR,Konica Color Lab Besant Nagar - Dinesh Passport photo printing No:642287,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5300
2009-04-01,110.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5301
2009-04-01,465.00,INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5302
2009-04-01,"2,081.00",INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5303
2009-04-01,452.00,INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5304
2009-04-01,515.00,INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5305
2009-04-01,465.00,INR,SBI - Train Ticket - Booking,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5306
2009-04-01,10.00,INR,SBI - Train Ticket - Transaction Charges,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5307
2009-04-01,10.00,INR,SBI - Train Ticket - Transaction Charges,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5308
2009-04-01,10.00,INR,SBI - Train Ticket - Transaction Charges,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5309
2009-04-02,50.00,INR,Hotel Anjappar Velachery,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5310
2009-04-02,100.00,INR,Ponnusamy Hotel Adyar - Tip,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5311
2009-04-02,17.00,INR,IT Expressway Toll - OMR road tirp,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5312
2009-04-02,17.00,INR,IT Expressway Toll - OMR road tirp,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5313
2009-04-02,17.00,INR,IT Expressway Toll - OMR road tirp,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5314
2009-04-02,"10,000.00",INR,ICICI NRE A/c Cash Withdraw - Velachery Tambaram Rd,CashAsset,BankAsset,Cash,ICICI Ngl NRE,ICICI NRE A/c - Withdraw,,,5315
2009-04-02,475.50,INR,"Venkateshwara Super Market Velachery ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5316
2009-04-02,"1,000.00",INR,Hyundai i10 Petrol - Metro Petroleum Pallikarani,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5317
2009-04-02,180.00,INR,Prasan Foods Ascendas,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5318
2009-04-02,332.00,INR,"Hyson Resturant Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5319
2009-04-02,691.89,INR,"Hansazone Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5320
2009-04-02,291.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5321
2009-04-02,175.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5322
2009-04-02,"25,000.00",INR,Smart Stay Serviced Apartment - 29 Mar to 28 May part payment,CashAsset,BankAsset,Cash,ICICI Ngl Joint,ICICI Res A/c - Withdraw,,,5323
2009-04-02,"3,272.00",INR,Smart Stay Serviced Apartment - 29 Mar to 28 May Misc Bill,CashAsset,BankAsset,Cash,ICICI Ngl Joint,ICICI Res A/c - Withdraw,,,5324
2009-04-02,637.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5325
2009-04-02,10.00,INR,SBI - Train Ticket - Transaction Charges,DigitalPay,BankAsset,Other Expense,SBI Kulithurai NRE,SBI NRE A/c - Internet Payment,,,5326
2009-04-03,20.00,INR,"Chennai Suburban Train ",CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5327
2009-04-03,"3,500.00",INR,Shree Furniture - Duroflex Matress,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5328
2009-04-03,144.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5329
2009-04-03,24.68,$,Cat India Move - International call from Germany,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5330
2009-04-03,24.65,$,Cat India Move - International call from Germany,DigitalPay,CreditCard,Other Expense,Chase Card,Chase Credit Card,,,5331
2009-04-04,746.00,INR,Hotel Anjappar Velachery,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5332
2009-04-05,559.00,INR,Naihaa Velachery  - Sebi,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5333
2009-04-05,542.00,INR,Hotel Ponnusamy Tambaram,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5334
2009-04-05,462.00,INR,Vasantha Bhavan Hotel Tambaram,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5335
2009-04-05,38.00,INR,Vasantha Bhavan Hotel Tambaram - Tip,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5336
2009-04-05,50.00,INR,Hotel Ponnusamy Tambaram - Tip,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5337
2009-04-05,400.00,INR,Hotel FireDose,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5338
2009-04-06,364.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5339
2009-04-06,364.75,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5340
2009-04-06,"1,328.10",INR,Hyundai i10 Petrol - IBP,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5341
2009-04-06,376.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5342
2009-04-06,381.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5343
2009-04-06,"1,445.50",INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5344
2009-04-06,136.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5345
2009-04-06,36.62,INR,Hyundai i10 Petrol - IBP Auto service,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5346
2009-04-07,150.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5347
2009-04-07,800.80,INR,Karaikudi Resturant,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5348
2009-04-07,800.80,INR,Amaravathi Store,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5349
2009-04-08,40.00,INR,Devi Studio - Sebi passport printing,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5350
2009-04-08,"5,150.00",INR,"Vasanth n Co - Preeti Blue Leaf Platinum Mixer, Philips steam Iron",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5351
2009-04-08,136.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5352
2009-04-08,"1,795.75",INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5353
2009-04-08,54.00,INR,Hotel Anjappar Velachery Tip,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5354
2009-04-08,903.00,INR,IRCTC - Train Ticket,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5355
2009-04-08,171.00,INR,SBI - Train Ticket - Booking Refund,BankAsset,DigitalPay,SBI Kulithurai NRE,Other Bank,SBI NRE A/c - Credit,,,5356
2009-04-09,11.00,INR,IRCTC - Train Ticket - ICICI Transaction Charges,DigitalPay,BankAsset,Other Expense,ICICI Ngl Joint,Joint ICICI NGL Savings A/c,,,5357
2009-04-11,354.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5358
2009-04-12,211.75,INR,Venkateshwara Super Market Velachery - Groceries,CashPay,CashAsset,Other Expense,Cash,Cash - INR,,,5359
2009-04-12,213.68,INR,"Reliance Fresh Velachery ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5360
2009-04-12,750.00,INR,The Mobile Store Velachery - Dinesh & Sebi Cell Recharge,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5361
2009-04-12,"2,509.00",INR,The Mobile Store Velachery - Sebi Cell phone,DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5362
2009-04-13,"15,000.00",INR,ICICI NRE A/c Cash Withdraw - Velachery,CashAsset,BankAsset,Cash,ICICI Ngl NRE,ICICI NRE A/c - Withdraw,,,5363
2009-04-13,"5,000.00",INR,ICICI NRE A/c Cash Withdraw - Velachery,CashAsset,BankAsset,Cash,ICICI Ngl NRE,ICICI NRE A/c - Withdraw,,,5364
2009-04-14,240.00,INR,"Hotel Saravana Bhavan Ascendas ",DigitalPay,BankAsset,Other Expense,ICICI Ngl NRE,ICICI NRE A/c - Debit Card,,,5365
